Sentiment,Instagram Comment Text,Clean Instagram Comment Text,Normalized_Text,StopWords,Final
positive,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",dari kisah jevin radhini rini gue jd belajar hal kalau memang jodohmu maka akan ada saja jalannya gue kebetulan ngikutin dr awal gue nonton pas live the remix jevin ngomong itu pacar saya nonton sambil nunjuk radhini gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final keliatan jevin ini anaknya gentle tulus dan penyayang tapi allah maha pembolak balik hati mei jevin radhini pcrn sept jevin rini dipasangin the remix des final the remix jan jevin radhini putus feb jevin rini pcrn april jevin ngelamar rini feb jevin rini tunangan mei jevin rini nikah allah works in many ways allah s plan is better than our plan jevin yg dulunya berfikiran akan nikah umur siapa sangka di umur dan dlm waktu pcrn baru bulan udah yakin ngajakin anak orang nikah ah happy wedding soundwave bahagia selalu,dari kisah jevin radhini rini saya jadi belajar hal kalau memang jodohmu maka akan ada saja jalannya saya kebetulan mengikuti dokter awal saya menonton ketika langsung the remix jevin mengomong itu pacar saya menonton sambil nunjuk radhini saya juga menonton ketika jevin memeluk radhini erat banget di backstage setelah lolos ke final kelihatan jevin ini anaknya gentle tulus dan penyayang tapi allah maha pembolak balik hati mei jevin radhini pacaran sept jevin rini dipasangin the remix des final the remix jangan jevin radhini putus feb jevin rini pacaran april jevin ngelamar rini feb jevin rini tunangan mei jevin rini nikah allah works ini many ways allah sih plan is lebih baik tahan kami plan jevin yang dulunya berfikiran akan nikah umur siapa sangka di umur dan dalam waktu pacaran baru bulan sudah yakin ngajakin anak manusia nikah ah happy wedding soundwave bahagia selalu,kisah jevin radhini rini jadi belajar kalau memang jodohmu jalannya kebetulan mengikuti dokter awal menonton langsung the remix jevin mengomong pacar menonton nunjuk radhini menonton jevin memeluk radhini erat banget backstage lolos final kelihatan jevin anaknya gentle tulus penyayang allah maha pembolak balik hati mei jevin radhini pacaran sept jevin rini dipasangin the remix des final the remix jangan jevin radhini putus feb jevin rini pacaran april jevin ngelamar rini feb jevin rini tunangan mei jevin rini nikah allah works many ways allah sih plan is lebih baik tahan plan jevin berfikiran nikah umur siapa sangka umur waktu pacaran baru bulan yakin ngajakin anak manusia nikah ah happy wedding soundwave bahagia selalu,kisah jevin radhini rini jadi belajar kalau memang jodohmu jalannya kebetulan mengikuti dokter awal menonton langsung the remix jevin mengomong pacar menonton nunjuk radhini menonton jevin memeluk radhini erat banget backstage lolos final kelihatan jevin anaknya gentle tulus penyayang allah maha pembolak balik hati mei jevin radhini pacaran sept jevin rini dipasangin the remix des final the remix jangan jevin radhini putus feb jevin rini pacaran april jevin ngelamar rini feb jevin rini tunangan mei jevin rini nikah allah works many ways allah sih plan is lebih baik tahan plan jevin berfikiran nikah umur siapa sangka umur waktu pacaran baru bulan yakin ngajakin anak manusia nikah ah happy wedding soundwave bahagia selalu
positive,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",kalau kita bisa mengartikan jodoh ini lah yang di bilang jodoh cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik,kalau kita bisa mengartikan jodoh ini lah yang di bilang jodoh cantik lahir batin tapi kalo enggak jodoh perpisahanlah yang terbaik,kalau mengartikan jodoh lah bilang jodoh cantik lahir batin kalo enggak jodoh perpisahanlah terbaik,kalau mengartikan jodoh lah bilang jodoh cantik lahir batin kalo enggak jodoh perpisahanlah terbaik
positive,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,pingkan ni suaranya enak banget bindeng gimana gt berciri khas ibarat gw merem denger suaranya gw udh langsung tauk,pingkan nih suaranya enak banget bindeng bagaimana begitu berciri khas ibarat gue merem dengar suaranya gue sudah langsung tauk,pingkan nih suaranya enak banget bindeng bagaimana berciri khas ibarat gue merem dengar suaranya gue langsung tauk,pingkan nih suaranya enak banget bindeng bagaimana berciri khas ibarat gue merem dengar suaranya gue langsung tauk
positive,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,hatinya terbuat dari apa ya mbaa gigi yang berhati luarbiasanya ajah sampe di benci cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan duhh aku ajah jadi sukak sama sifatnyaaa,hatinya terbuat dari apa ya mbak gigi yang berhati luarbiasanya saja sampai di benci coba sebutin heternya mbak kesalahan apa yang mbak gigi lakukan duh aku saja jadi suka sama sifatnyaaa,hatinya terbuat apa mbak gigi berhati luarbiasanya benci coba sebutin heternya mbak kesalahan apa mbak gigi lakukan duh aku jadi suka sama sifatnyaaa,hatinya terbuat apa mbak gigi berhati luarbiasanya benci coba sebutin heternya mbak kesalahan apa mbak gigi lakukan duh aku jadi suka sama sifatnyaaa
positive,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",suka banget banget nih sama ni artis gak neko neko ternyata masih lahiran,suka banget banget nih sama nih artis enggak macam macam ternyata masih lahiran,suka banget banget nih sama nih artis enggak macam macam ternyata lahiran,suka banget banget nih sama nih artis enggak macam macam ternyata lahiran
positive,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",alhamdulillah ada juga yang ngepost ayangnya ibel biarin deh damai seisi dunia masing sdh punya pasangan jadi engga ada lg yang bilang ibel pho happy b day ibel,alhamdulillah ada juga yang ngepost ayangnya ibel biarkan deh damai seisi dunia masing sudah punya pasangan jadi enggak ada lagi yang bilang ibel pho happy b day ibel,alhamdulillah ngepost ayangnya ibel biarkan deh damai seisi dunia masing punya pasangan jadi enggak bilang ibel pho happy b day ibel,alhamdulillah ngepost ayangnya ibel biarkan deh damai seisi dunia masing punya pasangan jadi enggak bilang ibel pho happy b day ibel
positive,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",ini kakaknya muridku waktu msh ngajar di sekolah internasional mihil anaknya cantik dan si ibu dan bpk ramah dan baik bngt seluruh sepupunya di sekolah yg sama yg uang masuknya aja jtan lbh siswa g tau skrg brp,ini kakaknya muridku waktu masih mengajar di sekolah internasional mihil anaknya cantik dan sih ibu dan bapak ramah dan baik banget seluruh sepupunya di sekolah yang sama yang uang masuknya saja jtan lebih siswa enggak tahu sekarang berapa,kakaknya muridku waktu mengajar sekolah internasional mihil anaknya cantik sih ibu bapak ramah baik banget seluruh sepupunya sekolah sama uang masuknya jtan lebih siswa enggak tahu sekarang berapa,kakaknya muridku waktu mengajar sekolah internasional mihil anaknya cantik sih ibu bapak ramah baik banget seluruh sepupunya sekolah sama uang masuknya jtan lebih siswa enggak tahu sekarang berapa
positive," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",username justru karena ka bella sholehah punya penghasilan sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi,username justru karena kak bella sholehah punya penghasilan sendiri dan cantik jadi allah mau kasih jodoh yang lebih baik lagi,username justru kak bella sholehah punya penghasilan sendiri cantik jadi allah mau kasih jodoh lebih baik,username justru kak bella sholehah punya penghasilan sendiri cantik jadi allah mau kasih jodoh lebih baik
positive,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",mbak bela nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya biar lakinya dpt yg baik saya yakin banyak laki yg baik dan kaya raya yg mau nikahin mbak,kaka bela nikahnya berdasarkan atas dasar agama kaka yang diutamakan ya biar lakinya dapat yang baik saya yakin banyak laki yang baik dan kayak raya yang mau menikahi kaka,kaka bela nikahnya berdasarkan atas dasar agama kaka diutamakan biar lakinya baik yakin banyak laki baik kayak raya mau menikahi kaka,kaka bela nikahnya berdasarkan atas dasar agama kaka diutamakan biar lakinya baik yakin banyak laki baik kayak raya mau menikahi kaka
positive,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,duh geulis kitu ditinggal sama yg itu duhh hahaha jodohnya pasti allah kasih yg lebih baik teh,duh geulis kitu ditinggal sama yang itu duh hahaha jodohnya pasti allah kasih yang lebih baik teh,duh geulis kitu ditinggal sama duh hahaha jodohnya allah kasih lebih baik teh,duh geulis kitu ditinggal sama duh hahaha jodohnya allah kasih lebih baik teh
positive,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",bu amel udah lama ga ke bank kangen bu amel yg cantik ramah baik ama kangen tentengannya hihi nanya si mba bu amelnya pindah rumah dan lg hamil sehat yaa bu amel salam buat annabel,bu amel sudah lama enggak ke bank kangen bu amel yang cantik ramah baik sama kangen tentengannya hihi bertanya sih mbak bu amelnya pindah rumah dan lagi hamil sehat ya bu amel salam buat annabel,bu amel lama enggak bank kangen bu amel cantik ramah baik sama kangen tentengannya hihi bertanya sih mbak bu amelnya pindah rumah hamil sehat bu amel salam buat annabel,bu amel lama enggak bank kangen bu amel cantik ramah baik sama kangen tentengannya hihi bertanya sih mbak bu amelnya pindah rumah hamil sehat bu amel salam buat annabel
positive,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",ambil positifnya aja mbak toh oma nani yang menjalankan mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu username,ambil positifnya saja kaka toh oma nani yang menjalankan mau kaka bilang bagaimana enggak mungkin akan oma langsung cerai karena itu sudah pilihan hidup dia bagaimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu username,ambil positifnya kaka oma nani menjalankan mau kaka bilang bagaimana enggak mungkin oma langsung cerai pilihan hidup bagaimana jadi lebih baik didoakan semoga langgeng menikah ibadah heheu username,ambil positifnya kaka oma nani menjalankan mau kaka bilang bagaimana enggak mungkin oma langsung cerai pilihan hidup bagaimana jadi lebih baik didoakan semoga langgeng menikah ibadah heheu username
positive,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",alesha arti namanya yang dilindungi allah aamiin yra ya nak,alesha arti namanya yang dilindungi allah amin yra ya hendak,alesha arti namanya dilindungi allah amin yra hendak,alesha arti namanya dilindungi allah amin yra hendak
positive,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya pasti gedenya ntar sama cakep kek kakaknya fahri,semoga anak nya besok ketika bangun langsung jadi dewasa biar bisa akan jodoh saya pasti gedenya entar sama cakep kayak kakaknya fahri,semoga anak nya besok bangun langsung jadi dewasa biar jodoh gedenya entar sama cakep kayak kakaknya fahri,semoga anak nya besok bangun langsung jadi dewasa biar jodoh gedenya entar sama cakep kayak kakaknya fahri
positive,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini aamiin,min minta doanya juga buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini amin,min minta doanya buat mudahan dilancarkan selamat melahirkan bulan mei amin,min minta doanya buat mudahan dilancarkan selamat melahirkan bulan mei amin
positive,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",wah hamil malah makin cantik cew kali ye debay nya,wah hamil malah makin cantik cewek kali ye adek bayi nya,wah hamil malah makin cantik cewek kali ye adek bayi nya,wah hamil malah makin cantik cewek kali ye adek bayi nya
positive,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,mba acha cantik banget banget banget buat calon ibu yg blm d kasih momongan sm allah smoga di segerakan ya,mbak acha cantik banget banget banget buat calon ibu yang belum ada kasih momongan sama allah semoga di segerakan ya,mbak acha cantik banget banget banget buat calon ibu kasih momongan sama allah semoga segerakan,mbak acha cantik banget banget banget buat calon ibu kasih momongan sama allah semoga segerakan
positive,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",gemulai nya momo bak putri keraton jawa semoga bersatu selama nya dan cuma maut yg memisah kan gbu,gemulai nya momo bak putri keraton jawa semoga bersatu selama nya dan cuma maut yang memisah akan gbu,gemulai nya momo bak putri keraton jawa semoga bersatu selama nya cuma maut memisah gbu,gemulai nya momo bak putri keraton jawa semoga bersatu selama nya cuma maut memisah gbu
